uuid,computer_name,w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Tx [W],P1_Rx1 [W],P1_Rx2 [W],P2_Tx [W],P2_Rx1 [W],P2_Rx2 [W],B_mean_left [T],B_mean_center [T],B_mean_right [T],B_mean_top_left [T],B_mean_bottom_left [T],B_mean_top_right [T],B_mean_bottom_right [T],Ltx_uH,Lrx1_uH,Lrx2_uH,M1,M2,k1,k2,Lmt_uH,Lmr1_uH,Lmr2_uH,Llt_uH,Llr1_uH,Llr2_uH,Magnetizing Current [A],Coreloss_W
be253c82-a337-4c92-80a3-494c5c2c73c8,DESKTOP-L5CB36B,44.0,10.6,8.2,21.2,9.2,26.8,0.0,0.51,14.0,24.0,0.14,0.09,2.0,14.0,0.035,0.01,0.1,0.4,0.8,1.1,2.5,4.8,14.0,16.0,4.2,1.8,4.2,4.9,0.59,1.9,6.1970933606558,14.689466288058,0.482709768755512,0.0414190804123568,0.0071018424988737,0.0069413494614869,0.017578565843961,0.0218477260232134,0.0219601316709976,0.0286983039549126,0.0286599142838393,0.0302706356135924,0.0303730245841141,1232.24534923623,49.6031848057651,49.6085719162507,246.06581624349,246.06710387825,0.995286035208241,0.995237201462712,1220.65520914975,49.1366317276864,49.1371459819743,11.5901400864778,0.466553078078652,0.471425934276452,0.2568317413448266,0.000244552
b9358a57-dd84-4057-a1f9-7e18875b9b18,DESKTOP-L5CB36B,20.0,5.8,9.4,3.2,15.2,20.8,0.0,0.51,14.0,24.0,0.105,0.02,2.0,24.0,0.07,0.07,0.1,0.35,1.9,2.2,4.3,4.0,7.0,17.0,0.2,4.4,1.2,3.7,1.41,3.6,4.55382153906046,3.54347734203175,1.02286462357382,3.84069210968897,1.09718377921733,1.07353449340704,0.0722974013766065,0.30297941447769,0.0912665318209624,0.0567023495459776,0.0565985222388726,0.0585258961661536,0.0587491787374204,146.576480860835,5.94452711504205,5.94601230605233,28.8022168594257,28.8019353282893,0.975742259019876,0.975610854949702,139.551503418707,5.65962350266144,5.65951286170232,7.02497744212817,0.284903612380613,0.286499444350013,2.2465039449051067,7.03123
42e22f67-dd67-48e0-b4b5-634d8bffd842,DESKTOP-L5CB36B,8.0,5.8,13.0,15.2,5.6,18.4,0.0,0.5,14.0,22.0,0.105,0.07,2.0,9.0,0.105,0.03,0.1,0.12,0.7,2.4,1.7,2.7,20.0,20.0,2.1,4.3,0.8,3.9,0.21,1.6,10.9977702300839,3.64645881149789,0.477474195209886,2.75536222150679,0.343126680990058,0.356100519174674,0.17754108453025,0.167471452984625,0.210670520325323,0.101584890700354,0.0991966429786992,0.0996317287437158,0.101656059235457,159.350192180147,6.5114405277463,6.51293291275535,31.296975757313,31.2967337889229,0.971600072513633,0.971481238117803,150.427649209115,6.14684349075966,6.14674844412732,8.92254297103161,0.36459703698663903,0.36618446862803,2.0840783233390274,5.43507
e70276c7-8a24-46bc-b2ea-8f18d6a69109,DESKTOP-L5CB36B,51.2,13.0,3.4,14.0,16.4,43.6,0.0,0.51,14.0,29.0,0.105,0.07,2.0,29.0,0.14,0.05,0.1,0.28,2.0,2.6,4.8,3.1,28.0,18.0,1.4,1.1,3.9,0.5,1.25,1.8,7.14865439486849,5.16362735269382,0.858483714919727,0.0747946424986283,0.0166042422001503,0.0164158364386819,0.0132734671160358,0.0284472484326739,0.0156322974942038,0.0597381299729005,0.0596124552688909,0.0606343191856527,0.0604922976426481,1042.30124993607,41.9193838218257,41.926922311555,207.334873876764,207.335324443336,0.991900895756965,0.991813874853862,1025.4862072450499,41.2431146255752,41.2432938794423,16.8150426910178,0.676269196250501,0.683628432112669,0.3057115744050658,0.0007245460000000001
a45a4c59-e280-4f5a-a6dc-a970eb686ba9,DESKTOP-L5CB36B,33.2,3.4,10.6,3.2,11.6,28.0,0.0,0.51,14.0,22.0,0.175,0.03,2.0,22.0,0.14,0.01,0.1,0.43,0.5,2.5,3.5,1.8,4.0,20.0,0.1,4.9,2.7,3.2,0.32,1.7,6.56280460486395,4.10553429994883,0.858078418683739,1.33085944777035,0.315360908999769,0.310328225881036,0.0622276439250947,0.185167819160706,0.0915335479218472,0.0298725402162037,0.0300922925101988,0.0293245156680033,0.0299295308191003,216.582108782248,8.84614595967332,8.85164914440201,42.6960461010328,42.6952887918561,0.975437211586248,0.975116647313259,206.073058365955,8.41691108702944,8.41661250446466,10.5090504162929,0.42923487264388505,0.43503663993735303,1.5213196981374888,4.06678
7909c818-ffb4-41d7-8b53-3a18d4b1f3ee,DESKTOP-L5CB36B,28.4,2.2,8.2,18.8,16.4,24.4,0.0,0.5,14.0,17.0,0.07,0.05,2.0,29.0,0.14,0.06,0.1,0.23,1.4,1.2,4.7,3.3,20.0,12.0,1.0,3.3,2.9,4.0,0.4,3.0,12.1043841502171,2.44837845379978,0.398993508077854,0.653551665256943,0.0462183282792206,0.0470389144010793,0.109189548278849,0.0404035445368646,0.153572621499884,0.0451376323220131,0.0450287228189648,0.0452108305855469,0.0450792486817451,333.62413606935,13.5146196044801,13.5156775888913,66.3819202108117,66.3819677139428,0.988596723642466,0.988558737459968,326.058702341411,13.2081550897103,13.2081739933197,7.56543372793931,0.30646451476984904,0.307503595571588,0.9614925186670825,2.22439
664347ce-2cdb-4d8c-b257-6137f0618bee,DESKTOP-L5CB36B,42.8,11.8,11.8,15.2,23.6,43.6,0.0,0.5,14.0,25.0,0.175,0.01,2.0,10.0,0.14,0.1,0.1,0.39,1.7,1.1,4.8,4.9,1.0,7.0,0.5,3.5,1.5,4.5,0.91,4.5,5.0209963623862,2.47501440748181,0.831435212888932,0.0784448551973353,0.0164817937605927,0.0166105857033969,0.0156921699887292,0.0302456638173561,0.0198897651115505,0.0198514017824735,0.0197889969012433,0.0198154317462275,0.0199325875113959,1006.8759343178599,40.480385186131,40.4843304421155,201.048867123809,201.051214677859,0.995844047366894,0.995807150411187,998.524267640011,40.1446152342009,40.1455527396505,8.35166667784913,0.335769951930125,0.338777702464978,0.3139663332254517,0.000381466
83289fec-dae9-4321-9209-2239e5eec1f7,DESKTOP-L5CB36B,5.6,4.6,9.4,11.6,14.0,48.4,0.0,0.5,14.0,7.0,0.175,0.1,2.0,11.0,0.175,0.05,0.1,0.45,0.9,0.5,3.8,4.7,17.0,23.0,3.3,3.3,0.7,4.9,0.23,3.3,3.97842856824454,1.55760442013929,0.39213530107237,3.55343753349447,0.515572450053262,0.503535264106838,0.229360391756625,0.324401527583494,0.394910519037347,0.196956454117128,0.217667829434523,0.194416207509495,0.20721489934688,88.4081302924432,3.67108514944394,3.67484002518842,17.270608936497,17.2702414811773,0.958659363479042,0.958149082785556,81.2495272910217,3.37382921741198,3.37368565347515,7.15860300142146,0.29725593203196005,0.30115437171327397,3.8585209465237926,31.5098
572944f5-45d7-4c09-8961-24083df352f8,DESKTOP-L5CB36B,24.8,5.8,3.4,4.4,5.6,18.4,0.0,0.5,14.0,11.0,0.175,0.07,2.0,33.0,0.175,0.03,0.1,0.25,0.4,0.8,2.5,2.3,29.0,4.0,0.9,3.7,4.7,2.5,0.13,1.0,9.35400748118144,4.51715733705497,0.658705600760511,1.16871275447048,0.239745892321473,0.235120559159782,0.0559967401433879,0.183216439671349,0.0746775934021519,0.131001494202949,0.125285941729819,0.132928858088816,0.127896318898797,227.609843638554,9.35065293223133,9.35789127605538,45.2984990111994,45.2992600253939,0.981900141609153,0.981536807012243,219.444997856206,9.01522526383415,9.01552817771307,8.16484578234771,0.335427668397177,0.342363098342311,1.4286176764575442,3.06283
f2ed5ff3-e1de-4947-b039-640b0dcad5ec,DESKTOP-L5CB36B,30.8,8.2,4.6,3.2,10.4,6.4,0.0,0.51,14.0,25.0,0.14,0.06,2.0,32.0,0.14,0.02,0.1,0.38,0.9,2.7,2.1,3.8,2.0,13.0,5.0,1.5,3.6,0.1,0.26,1.5,9.20187704872989,4.61654424832495,1.14802747562928,1.14366415981418,0.445772681740639,0.440266251000808,0.0323343055889099,0.1958480498863,0.0456157288667475,0.0753882598373405,0.0751978568924798,0.0770594721496557,0.0767737218860202,250.234631068697,10.102425941183,10.1069199716543,49.2442112521364,49.2456699130826,0.979419262828769,0.979230494678093,240.040595789913,9.69087424665575,9.69144836120831,10.1940352787842,0.411551694527253,0.415471610445991,1.3060415964887295,1.4704
743978af-07a7-43da-9c8e-a11ff92f660b,DESKTOP-L5CB36B,21.2,5.8,4.6,24.8,17.6,38.8,0.0,0.51,14.0,16.0,0.07,0.03,2.0,17.0,0.035,0.02,0.1,0.17,2.2,1.4,4.7,2.3,22.0,12.0,3.6,4.3,1.7,2.0,0.27,1.0,19.1487308191737,20.7614680169168,0.111740597001319,0.63915663156511,0.0105467888742783,0.0099296972530315,0.0653083284494087,0.0403792542457016,0.0805468358974775,0.107535414575703,0.107734335906152,0.110275637102909,0.109949656762032,428.174018245327,17.4931081429271,17.4961298453901,84.8367500565971,84.8355030165716,0.980257959408977,0.98015889924181,411.434840587524,16.809226747714,16.8087325839353,16.7391776578031,0.683881395213112,0.6873972614548141,0.7619748548758907,2.73389
3e78a9bb-6f71-4d02-8fec-ada0ab09d274,DESKTOP-L5CB36B,6.8,11.8,3.4,20.0,6.8,41.2,0.0,0.5,14.0,25.0,0.105,0.06,2.0,35.0,0.175,0.08,0.1,0.45,0.6,2.5,3.6,2.7,22.0,23.0,1.4,0.8,3.3,4.1,0.43,1.3,6.06640221930487,3.07386778467611,0.369881426746631,1.13657837430275,0.14607694294731,0.147198680707314,0.0924639154549398,0.145333185741401,0.133940086016913,0.443730151697237,0.467640996069037,0.461456889451875,0.453730853525901,194.188514265399,7.90127378307308,7.91036934321578,38.0204644343492,38.0218554160939,0.970637560008352,0.97011485706158,182.952237258305,7.44408453441257,7.44462922923728,11.2362770070939,0.45718924866050703,0.465740113978502,1.7135784051929244,13.4185
5ceafbb7-bf56-48f8-bc9c-9cb7ff219879,DESKTOP-L5CB36B,36.8,3.4,2.2,18.8,6.8,24.4,0.0,0.51,14.0,19.0,0.14,0.01,2.0,27.0,0.105,0.05,0.1,0.39,0.6,2.6,1.4,4.6,14.0,22.0,4.7,0.1,2.9,3.0,0.16,1.2,17.8246487244766,7.05350204307544,0.214749441933099,0.37580465218577,0.009242083704312,0.0094907216652084,0.062487192325066,0.0303731210198079,0.0822947355139632,0.129360433706259,0.130270522266619,0.129530927367676,0.128660570844266,532.432447097035,21.6206628099749,21.6309461023254,105.800081735807,105.801519625661,0.986096107185422,0.98587508411337,517.729608647296,21.0236197217774,21.0241911741698,14.7028384497395,0.5970430881974731,0.6067549281555691,0.605534235846917,1.50113
9822bce4-d42b-49bf-948b-999981e97dc1,DESKTOP-L5CB36B,46.4,5.8,2.2,6.8,8.0,24.4,0.0,0.5,14.0,28.0,0.14,0.02,2.0,20.0,0.14,0.07,0.1,0.35,0.4,1.8,4.4,3.1,2.0,1.0,4.4,0.5,0.6,3.7,0.24,1.0,11.304972737223,7.23777499788727,0.686378729512825,0.286047641714858,0.0416127199877926,0.0435036945898823,0.0297921706493285,0.0651797173018662,0.0405736868002109,0.105432461821628,0.105325868731953,0.104037437014086,0.104888634558813,536.650006030806,21.7430007585841,21.755894265288,106.16811547206,106.16654053987,0.982853523026683,0.982547662948444,518.404468087903,21.0037615134987,21.0031383649269,18.2455379429029,0.739239245085445,0.7527559003611289,0.6047459507899241,1.21534
2c5fc83d-af36-43de-9efd-80a7bd6c7858,DESKTOP-L5CB36B,8.0,10.6,4.6,15.2,3.2,48.4,0.0,0.5,14.0,29.0,0.07,0.07,2.0,32.0,0.105,0.06,0.1,0.19,0.2,1.9,1.5,4.1,17.0,21.0,2.9,1.9,1.9,1.7,0.15,1.0,19.8374836668439,5.86557829529501,0.787025891342425,3.55264025727153,0.304393399082012,0.313981784727613,0.0899434835754912,0.169581019021419,0.136038113663435,0.319056156056979,0.304150454138082,0.302587931936819,0.293772618628303,186.552638712582,7.60595002717862,7.60984118741579,36.6829125883088,36.6831142754495,0.973837241733076,0.973593585417315,176.918868931967,7.21317095940251,7.21325027741315,9.63376978061509,0.392779067776113,0.396590910002639,1.7720156410683323,9.29946
2e4b16c8-af04-4a39-b61e-07dd2d4a2013,DESKTOP-L5CB36B,17.6,13.0,5.8,16.4,4.4,7.6,0.0,0.51,14.0,16.0,0.14,0.02,2.0,30.0,0.035,0.02,0.1,0.12,0.5,0.5,2.2,4.7,2.0,21.0,0.9,1.5,3.2,3.8,0.19,1.4,8.54779445072581,13.7550501899819,0.572956260287319,0.235032163186587,0.0497162849931047,0.0496272694806476,0.040319496955284,0.0712742770735138,0.0505640464245362,0.103130564243547,0.102791850649792,0.102624888585709,0.104016813731852,485.653924258422,19.7046242305874,19.7084170830467,96.7633415275214,96.7635468491667,0.989152670073655,0.989059583767564,475.174971823993,19.2794576464485,19.2795394645028,10.4789524344286,0.425166584138918,0.428877618543941,0.659763290444697,0.0009114890000000001
446a9aa6-f833-4832-a664-74f52650b2c2,DESKTOP-L5CB36B,9.2,13.0,5.8,9.2,3.2,16.0,0.0,0.5,14.0,25.0,0.175,0.09,2.0,18.0,0.175,0.06,0.1,0.44,0.4,1.7,1.2,3.1,12.0,27.0,2.8,1.9,2.2,4.6,0.17,1.1,6.45276374391991,2.96162949014425,0.260854597205907,1.32912412207749,0.167880644292651,0.170463899228877,0.0682457041459975,0.236616517218708,0.0914960277780147,0.200764221552042,0.200786257836144,0.209072720430869,0.210768789663624,178.858782398348,7.31685154719136,7.32569447152704,35.3641920153976,35.3654817024491,0.977566888901164,0.977012324099997,170.924074219051,6.99225422499277,6.99276423150812,7.93470817929737,0.324597322198589,0.332930240018919,1.8341652829184734,5.08409
6b1ece56-7ff4-4cc0-bae4-97fa240b6012,DESKTOP-L5CB36B,23.6,1.0,5.8,5.6,10.4,10.0,0.0,0.51,14.0,25.0,0.175,0.04,2.0,27.0,0.035,0.02,0.1,0.49,1.2,2.5,3.8,3.5,2.0,25.0,0.2,2.2,4.5,2.1,0.37,1.7,4.85038845332597,10.7667451584574,0.175688543673158,2.00066773775494,0.150738395697999,0.145446754252442,0.246675047790268,0.160006888927431,0.39562829499491,0.0807222593892143,0.080972063051569,0.0799536190169481,0.0797208953581717,136.372280409621,5.70613611968981,5.7109819408691,26.8960392519021,26.8966094852895,0.964171332902257,0.963782625028753,126.775266531704,5.30457454599273,5.30479947707267,9.59701387791706,0.40156157369708,0.40618246379642803,2.4729035207286496,5.41354
51cb6d58-550d-46bc-ab43-8eaf180b3652,DESKTOP-L5CB36B,21.2,3.4,9.4,4.4,20.0,12.4,0.0,0.51,14.0,20.0,0.105,0.03,2.0,32.0,0.07,0.04,0.1,0.07,2.6,1.2,3.8,4.2,14.0,9.0,2.4,4.1,0.7,5.0,0.37,2.5,7.52162367857627,4.57788255120371,0.988076765667434,2.00011248610883,0.925151645089569,0.896359563633272,0.111317356069254,0.218330978954647,0.144695792146063,0.0554313000013096,0.0553981070406874,0.0538811131415616,0.0540088120784975,172.868979645191,7.07364764718535,7.07459464405499,33.893369261236,33.8936354289726,0.969247071358679,0.969189809131144,162.400014416267,6.64526673458881,6.64537110677661,10.4689652289236,0.428380912596545,0.429223537278378,1.9304370389031282,3.47382
f2eef69e-fead-48d7-81fe-eaf69ebde86c,DESKTOP-L5CB36B,16.4,8.2,10.6,15.2,26.0,5.2,0.0,0.5,14.0,21.0,0.14,0.06,2.0,17.0,0.175,0.08,0.1,0.5,2.1,2.1,4.2,4.1,2.0,11.0,1.6,4.0,3.9,1.8,1.75,3.6,3.76895030330934,1.81247985946126,0.645821470278641,0.349004503795024,0.0536207553621761,0.0541000221780881,0.0611805594227363,0.0803558719596717,0.0731769221031021,0.0592756084012913,0.0592989718986243,0.0592913899913338,0.0593137794691546,376.062440476585,15.2698168225366,15.273119664722,74.7919788745434,74.7921893282613,0.986979495786008,0.986875548802715,366.333150487715,14.8747641399153,14.8748478508658,9.72928998886972,0.395052682621278,0.398271813856183,0.8557866044341983,1.16192
b8a8b153-318f-4705-88fc-bd2e604a5ffa,DESKTOP-L5CB36B,27.2,7.0,3.4,24.8,18.8,25.6,0.0,0.51,14.0,32.0,0.07,0.07,2.0,25.0,0.105,0.03,0.1,0.35,2.3,3.5,3.9,2.4,28.0,23.0,3.8,0.2,1.6,0.4,1.34,1.9,6.60288860240341,4.6864272997521,0.556277893377802,0.146423278182205,0.0196906504587379,0.0200419305592535,0.0443119826190053,0.0306106093751432,0.0566296135125835,0.11505118308211,0.115131898847358,0.112173152580826,0.112233031717329,600.654151498328,24.3869090481209,24.3944808228975,119.052438742348,119.053130937093,0.983666033771076,0.983519080784094,581.192275844923,23.596745540083,23.5970199332986,19.4618756534053,0.790163508037878,0.7974608895988909,0.5394135744350712,2.10161
751c303a-01ce-4113-8f07-5b57bbcef89d,DESKTOP-L5CB36B,28.4,2.2,1.0,10.4,8.0,35.2,0.0,0.51,14.0,29.0,0.07,0.06,2.0,18.0,0.105,0.1,0.1,0.42,0.7,1.7,2.7,2.1,1.0,27.0,2.1,1.3,2.8,3.3,0.3,1.2,14.0490134813267,5.79189910703835,0.20123071266976,1.30912729550457,0.0535192639539305,0.0508835856195735,0.103920051798057,0.0707792319371824,0.154326870927465,0.362521553529126,0.359288705189502,0.371664465196597,0.373221725488848,257.523438868393,10.5255526791319,10.5331545114671,51.0151503096877,51.0149675474872,0.979869713585025,0.979512552109313,247.25975352153,10.1060531521174,10.1059807422081,10.2636853468634,0.41949952701452403,0.427173769259049,1.2679095505135076,8.14157
45302f9a-d097-44cf-b240-10e55c9abe62,DESKTOP-L5CB36B,26.0,8.2,11.8,22.4,5.6,49.6,0.0,0.5,14.0,32.0,0.14,0.06,2.0,22.0,0.07,0.04,0.1,0.41,0.7,2.1,2.9,3.4,21.0,4.0,2.6,3.8,3.0,2.9,0.51,2.0,5.74013186502981,6.07111259385943,0.482336991925469,0.129460452651013,0.0240843890486185,0.0237439992185058,0.0395101269780849,0.0352176598172888,0.0479534760651238,0.0343089397371524,0.034886183777497,0.035659750331949,0.0355524464750694,633.588978213101,25.5572882275601,25.5653117035265,126.126428875078,126.128837302601,0.991162601878451,0.991025978923354,622.439905170597,25.1075643797416,25.1085232640448,11.1490730425045,0.44972384781853203,0.456788439481739,0.5036679048745109,0.000861905
6d225a07-4c65-44e5-b57c-f732a3005da2,DESKTOP-L5CB36B,40.4,3.4,3.4,15.2,11.6,35.2,0.0,0.51,14.0,18.0,0.175,0.09,2.0,30.0,0.175,0.07,0.1,0.38,1.1,1.9,2.4,2.3,14.0,12.0,2.7,4.1,2.4,4.8,0.15,1.5,14.9254052154821,3.98672079262179,0.377986025594069,0.319202267025915,0.0175422080089954,0.01731653649245,0.0553666921552921,0.0341771342487655,0.0715158124153552,0.0755063870770249,0.0758306071509137,0.0772048130187122,0.0774251692261213,527.923518189426,21.4529441434338,21.4592843279239,105.011108995023,105.011144725074,0.986748078082311,0.986602634750472,514.024226168499,20.8881260872486,20.8881403016292,13.8992920209265,0.564818056185217,0.571144026294674,0.6098992751458301,1.39469
c3948796-736a-4bde-8bce-b628ff745eb7,DESKTOP-L5CB36B,10.4,10.6,3.4,23.6,3.2,16.0,0.0,0.51,14.0,35.0,0.07,0.02,2.0,25.0,0.105,0.09,0.1,0.41,0.3,3.1,1.7,1.3,3.0,22.0,1.3,1.5,0.6,2.6,0.17,1.2,25.3074331150288,5.66919135603345,0.898217592266938,1.49339525722188,0.10042390105521,0.105536654966382,0.0754198939332107,0.0827562571410144,0.1000153073843,0.31890745549089,0.312220065588523,0.312213495641517,0.310789942012941,324.318398293986,13.0313735164886,13.0365716811637,63.4231768157208,63.4224393930048,0.975589465004001,0.975383602819335,308.678080043406,12.4029329774622,12.4026445607725,15.6403182505803,0.628440539026445,0.63392712039116,1.0156309217145554,3.82881
21cb02ff-af1f-47c8-ba59-7eb01c82c254,DESKTOP-L5CB36B,18.8,1.0,5.8,15.2,6.8,41.2,0.0,0.5,14.0,24.0,0.07,0.02,2.0,35.0,0.175,0.07,0.1,0.3,0.8,3.0,1.8,3.8,7.0,1.0,3.6,1.9,2.7,2.9,0.77,1.2,6.73315233282927,3.4984896364076,0.219547199500939,3.23155397212859,0.11655931553872,0.115222370724665,0.299653792901442,0.0771566759591671,0.4336115533582,0.0952158585183189,0.0943145447270587,0.0927457930946403,0.0936765986583378,130.029141057878,5.51395591890164,5.51877784835843,25.5918676641409,25.5916623296484,0.9557625063647,0.955337210127152,118.779275745346,5.03689930742044,5.03681848135276,11.249865312532,0.477056611481198,0.48195936700566805,2.639374596118022,20.8202
429eef3d-d6a0-4bf1-ad47-9162137d26ae,DESKTOP-L5CB36B,21.2,4.6,5.8,17.6,12.8,35.2,0.0,0.5,14.0,28.0,0.175,0.07,2.0,12.0,0.14,0.05,0.1,0.14,1.0,1.9,4.2,2.5,6.0,9.0,0.8,2.5,0.8,4.9,0.98,1.8,3.5080407877688,3.36411982017641,0.427897343409904,0.240465913935623,0.054252264952661,0.0547528922777311,0.0736897876509829,0.0572437971024462,0.113611761705828,0.0885569263245059,0.0886960420132177,0.0878177884895389,0.0887628969270314,357.230789303833,14.4817919173558,14.4862506121796,70.9965181918734,70.9962143398534,0.987077966024755,0.986921825071549,348.05814253747,14.1099416575819,14.109820881938,9.17264676636273,0.371850259773916,0.376429730241634,0.9007202091639438,2.68417
f9d6b8fd-4dfa-4399-b757-9e8867184227,DESKTOP-L5CB36B,15.2,10.6,13.0,5.6,3.2,46.0,0.0,0.51,14.0,14.0,0.14,0.06,2.0,23.0,0.175,0.1,0.1,0.42,0.4,0.5,1.9,2.3,24.0,9.0,0.4,1.9,1.2,2.9,0.23,1.2,5.20004454249756,2.9669128609237,0.243357917613491,1.21369519923063,0.224907933138136,0.220102576095701,0.0527349965067936,0.23653404689427,0.06736195148336,0.0566619836571538,0.0577811878520385,0.0564591181284678,0.0597704188710091,176.020950126618,7.26113586532629,7.26857150184843,35.0646862405722,35.0653222630897,0.980811377826949,0.980327353397268,169.330562594358,6.98514705360543,6.985400456763,6.69038753225967,0.275988811720863,0.283171045085434,1.8514259808997382,8.52812
e7b49e5b-640c-46a6-9990-c7e7f803dabc,DESKTOP-L5CB36B,9.2,13.0,4.6,21.2,11.6,44.8,0.0,0.5,14.0,33.0,0.035,0.02,2.0,10.0,0.175,0.02,0.1,0.22,1.3,3.9,4.5,2.6,28.0,7.0,4.7,3.6,0.3,3.7,0.49,2.2,20.2648781513564,2.32270659249287,0.620223429531988,1.87300677085249,0.159610318553157,0.157397185518903,0.0723316376993713,0.10410809591606,0.0837619776766732,0.246483943997299,0.247810016162859,0.244815781213305,0.246784062524055,260.633895507259,10.4853607171942,10.4866487575265,51.0371538201655,51.037248593764,0.976291058450999,0.976232912126629,248.421693856638,9.99406107556984,9.99409819260872,12.2122016506211,0.491299641624359,0.492550564917783,1.2619791696955567,7.67855
4a2f1a4a-ecdd-4957-b620-97cb85fdc2dd,DESKTOP-L5CB36B,32.0,5.8,9.4,23.6,22.4,35.2,0.0,0.51,14.0,23.0,0.105,0.1,2.0,19.0,0.14,0.08,0.1,0.25,1.8,2.2,4.7,2.8,4.0,12.0,1.9,2.5,4.4,2.9,1.51,2.2,5.15932461814651,3.5869288681686,0.578250012094104,0.0912042624832726,0.0193686115641322,0.0198063492840833,0.0377338913729228,0.0286861285192005,0.0585263593121193,0.0360634265087236,0.0359075994876621,0.0377149943501951,0.0375154165784834,664.676066337777,26.8672040191625,26.8718463877035,132.315715867587,132.315619930888,0.990136735395668,0.990050486059151,651.628976839762,26.3398210830944,26.3397828872602,13.0470894980145,0.527382936068125,0.5320635004433,0.4811066022078624,0.0009564750000000001
8dc63379-77b2-4eff-9b12-261aa78e7a0a,DESKTOP-L5CB36B,11.6,10.6,11.8,12.8,10.4,5.2,0.0,0.5,14.0,29.0,0.14,0.03,2.0,25.0,0.14,0.01,0.1,0.24,1.3,2.3,3.7,2.3,10.0,28.0,1.2,1.6,0.6,1.9,0.15,1.4,12.6502771758322,3.50853870322463,0.520216328170638,1.05548604481902,0.149579952509544,0.152515020180251,0.066697576604775,0.135241208122658,0.0969007015628221,0.0801410668684643,0.0803030917890057,0.0777503932164955,0.0770425767501337,274.469113485156,11.1037722123117,11.1101269817401,54.0485703094613,54.0484876073316,0.979043974184393,0.978762439742425,263.086084318061,10.6432666153336,10.643234043884,11.3830291670948,0.460505596978059,0.466892937856085,1.1916365845049814,1.54853
97ddeb12-391b-484a-9bf0-13153cb561a4,DESKTOP-L5CB36B,24.8,3.4,11.8,16.4,24.8,41.2,0.0,0.5,14.0,32.0,0.14,0.05,2.0,12.0,0.035,0.03,0.1,0.21,2.9,4.1,4.7,4.7,11.0,23.0,4.2,4.1,4.0,4.3,1.56,3.4,3.55526150188209,7.03543681831746,0.652882065300746,0.285650499765083,0.0696635792296589,0.0697494226514156,0.0836536610113116,0.052570972503724,0.122442363305497,0.0371260603792425,0.0370981292645355,0.0366896877294539,0.0367084018260552,350.268315033609,14.3082299581855,14.3093504822423,69.2874499445031,69.2878732798741,0.978726157718765,0.978693815982163,335.523732414267,13.7059234699872,13.7060909525523,14.7445826193425,0.6023064881982679,0.603259529689988,0.9343690852857035,2.76157
8458202c-0d15-428d-999c-080897b8374e,DESKTOP-L5CB36B,28.4,3.4,3.4,5.6,16.4,10.0,0.0,0.5,14.0,34.0,0.175,0.03,2.0,28.0,0.07,0.05,0.1,0.24,1.9,0.8,3.9,3.2,0.0,17.0,4.3,4.3,1.5,0.2,0.57,2.2,4.12815432297478,5.53140619582918,0.858795689189886,0.785910953319165,0.299048843599739,0.277772080013216,0.0763991517607063,0.129562009129108,0.108979113836375,0.113240219317716,0.113705710542421,0.1141134060858,0.114268111903794,260.912604920866,10.6702033614926,10.6743205543719,51.7669644235054,51.767204630423,0.981112525711508,0.980927846613982,251.149721784647,10.2709434311817,10.2710387490128,9.76288313621877,0.399259930310902,0.403281805359076,1.2482713527207596,2.48797
e7d5ba6d-2634-46c8-b181-8a6fb0886e23,DESKTOP-L5CB36B,32.0,3.4,10.6,22.4,22.4,10.0,0.0,0.51,14.0,14.0,0.07,0.06,2.0,17.0,0.105,0.1,0.1,0.43,1.8,0.3,4.9,4.1,13.0,9.0,2.8,3.1,0.5,0.2,0.29,2.3,17.4882581811815,4.7762787421823,0.925790355228618,0.305088999414439,0.0220849118297921,0.023021192730876,0.0578512744576861,0.0278475319326285,0.0846939027353614,0.0284952448464732,0.0284945682393814,0.0291703660712524,0.029176565024201,586.302061659945,23.6843536665336,23.6898447348411,116.123698444278,116.121723153025,0.985438169121384,0.985307194571907,569.351122274101,22.9996007556234,22.9988183051088,16.9509393858445,0.6847529109102259,0.69102642973228,0.550632097984405,0.000499774
3da171b1-4fe7-48de-9cbd-4c043df92a44,DESKTOP-L5CB36B,15.2,10.6,4.6,16.4,4.4,46.0,0.0,0.51,14.0,22.0,0.105,0.08,2.0,29.0,0.105,0.01,0.1,0.3,0.5,2.1,1.8,4.3,23.0,15.0,0.4,3.0,1.1,4.2,0.14,1.6,17.9546283475296,4.15932237351504,0.369987061392878,0.834686064499535,0.0714588663471851,0.0695195127006428,0.0532772420906938,0.0810928729747417,0.0632284078821366,0.152256453942491,0.15109895076474,0.156753307508856,0.152914493635335,356.830389428676,14.4420213081543,14.4465699494377,70.8718549322511,70.8705835217792,0.987253977316525,0.987080833761079,347.792024008581,14.0762109123613,14.0757058746013,9.03836542009462,0.36581039579304797,0.370864074836405,0.9014094093768775,2.75344
